record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,nominal_load_kw,uncertainty_pct,sample_mean_kw,sample_p95_kw,sample_p99_kw,spearman_fw_load,spearman_overload,abs_spearman_fw_load,abs_spearman_overload
2305,2304,,,BOM_002131,ITEM_001651,HVAC,0.004,0.35,0.0039997273,0.005039688595570624,0.005293963723815977,0.8399760636863532,0.4380981671864468,0.8399760636863532,0.4380981671864468
2170,2169,,,BOM_002053,ITEM_001542,HVAC,0.113,0.35,0.11300424,0.14245562925934788,0.14958153858780862,0.8399600805437049,0.4384139967321749,0.8399600805437049,0.4384139967321749
2411,2410,,,BOM_002116,ITEM_000030,HVAC,0.714,0.35,0.71353173,0.8990770697593689,0.9454470294713972,0.8399586959686006,0.44043161379085344,0.8399586959686006,0.44043161379085344
2304,2303,,,BOM_002130,ITEM_001650,HVAC,0.067,0.35,0.06696878,0.08435683660209178,0.08867866083979606,0.8399371428486968,0.43885123937875903,0.8399371428486968,0.43885123937875903
2323,2322,,,BOM_002149,ITEM_001669,HVAC,0.165,0.35,0.16502123,0.2076555639505386,0.21851851895451543,0.8399328520288689,0.4410323139862691,0.8399328520288689,0.4410323139862691
1937,1936,PBS_GROUP_0021,TC_001870,BOM_001912,ITEM_000688,FW,15.382,0.13,15.380221,16.861807346343994,17.22363613128662,0.8399016112780983,0.4402999070947073,0.8399016112780983,0.4402999070947073
657,656,PBS_GROUP_0001,TC_000590,BOM_000638,ITEM_000636,HVAC,0.497,0.35,0.4967917,0.6261540561914443,0.6580996775627136,0.8398958397305373,0.438802568665602,0.8398958397305373,0.438802568665602
1934,1933,PBS_GROUP_0021,TC_001867,BOM_001909,ITEM_000687,HVAC,1.38,0.14,1.3800493,1.523952317237854,1.5587844491004943,0.8398953093301315,0.4401384155074706,0.8398953093301315,0.4401384155074706
2204,2203,,,BOM_002087,ITEM_001576,HVAC,0.288,0.35,0.28800514,0.36268498301506036,0.38154198348522184,0.8398951184985646,0.4384364475633122,0.8398951184985646,0.4384364475633122
2355,2354,PBS_GROUP_SMALL,,BOM_002181,ITEM_001699,HVAC,0.165,0.35,0.16494767,0.20759797245264053,0.2185339894890785,0.8398825235272404,0.4387185578744836,0.8398825235272404,0.4387185578744836
723,722,PBS_GROUP_0022,TC_000656,BOM_000703,ITEM_000698,HVAC,1.249,0.14,1.2490249,1.3782485663890838,1.4110939466953276,0.8398792795063462,0.4397288628248412,0.8398792795063462,0.4397288628248412
2351,2350,,,BOM_002177,ITEM_001697,HVAC,0.0654791,0.35,0.06544574,0.08246835768222807,0.08679854139685629,0.8398683323212515,0.4384615364272614,0.8398683323212515,0.4384615364272614
1699,1698,,TC_001632,BOM_001674,ITEM_001349,HVAC,0.104,0.35,0.103953436,0.13103178068995475,0.13771710440516471,0.8398650987742622,0.4392939245956201,0.8398650987742622,0.4392939245956201
882,881,PBS_GROUP_0029,TC_000815,BOM_000862,ITEM_000848,CW,0.8877786,0.35,0.8874828,1.1185613512992858,1.1753004002571104,0.8398552796198914,0.44047861643380143,0.8398552796198914,0.44047861643380143
1548,1547,PBS_GROUP_0039,TC_001481,BOM_001524,ITEM_001198,CW,2.291,0.14,2.29095,2.529303979873657,2.587302355766296,0.8398395842793869,0.4401027696672983,0.8398395842793869,0.4401027696672983
905,904,,TC_000838,BOM_000885,ITEM_000871,HVAC,0.004,0.35,0.0039990074,0.005036649713292718,0.0052957451390102505,0.8398327462905855,0.4382988774934431,0.8398327462905855,0.4382988774934431
2418,2417,,,BOM_002116,ITEM_000036,HVAC,0.774,0.35,0.7738825,0.9749339252710343,1.024713394641876,0.8398201734791199,0.4384257240823438,0.8398201734791199,0.4384257240823438
2155,2154,,,BOM_002038,ITEM_001527,HVAC,0.1918995,0.35,0.19193679,0.24160924926400182,0.25408713757991785,0.839795298274316,0.4391699539895463,0.839795298274316,0.4391699539895463
2174,2173,,,BOM_002057,ITEM_001546,HVAC,0.255,0.35,0.25476766,0.3209320694208144,0.33747875094413754,0.83977318802896,0.4394948571104249,0.83977318802896,0.4394948571104249
642,641,PBS_GROUP_0001,TC_000575,BOM_000623,ITEM_000621,HVAC,1.995,0.35,1.9949427,2.5104901075363153,2.6412931466102596,0.8397661655897436,0.4402555128155832,0.8397661655897436,0.4402555128155832
803,802,PBS_GROUP_SMALL,TC_000736,BOM_000783,ITEM_000771,HVAC,0.341,0.35,0.3409949,0.4298640966415405,0.45148461282253255,0.8397601645360371,0.4395729845486836,0.8397601645360371,0.4395729845486836
825,824,PBS_GROUP_SMALL,TC_000758,BOM_000805,ITEM_000793,HVAC,0.045,0.14,0.044995356,0.049669528193771836,0.050845237933099266,0.8397579350131186,0.43968096711304244,0.8397579350131186,0.43968096711304244
2200,2199,,,BOM_002083,ITEM_001572,HVAC,0.174,0.35,0.17396948,0.2192963510751724,0.23058417424559594,0.8397575645416491,0.4402938324120197,0.8397575645416491,0.4402938324120197
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,4.640609999999999e-06,0.14,4.638685e-06,5.120829337101895e-06,5.242110187282378e-06,0.8397476080964134,0.4410968365135004,0.8397476080964134,0.4410968365135004
1696,1695,,TC_001629,BOM_001671,ITEM_001346,CW,0.350106,0.35,0.35002956,0.4408961728215217,0.46345106244087214,0.8397254031503353,0.4401129639652208,0.8397254031503353,0.4401129639652208
649,648,PBS_GROUP_0001,TC_000582,BOM_000630,ITEM_000628,HVAC,0.557,0.35,0.55680513,0.7009521603584289,0.7369558757543562,0.8396945756794055,0.4403107668050954,0.8396945756794055,0.4403107668050954
2311,2310,,,BOM_002137,ITEM_001657,HVAC,0.207836,0.35,0.20783791,0.26170258820056913,0.2750105905532837,0.8396403043650992,0.4392869144629611,0.8396403043650992,0.4392869144629611
2168,2167,,,BOM_002051,ITEM_001540,HVAC,0.202,0.35,0.20199229,0.2543010130524635,0.26742472022771835,0.8396325600657132,0.4392340363382552,0.8396325600657132,0.4392340363382552
2338,2337,,,BOM_002164,ITEM_001684,HVAC,0.058,0.35,0.057973437,0.07295486405491829,0.07677502170205114,0.8395667619855977,0.4400241826751246,0.8395667619855977,0.4400241826751246
727,726,PBS_GROUP_0022,TC_000660,BOM_000707,ITEM_000700,HVAC,1.373,0.14,1.3729366,1.5156771957874295,1.5508424854278564,0.8395453517223643,0.44000381042457515,0.8395453517223643,0.44000381042457515
2346,2345,,,BOM_002172,ITEM_001692,HVAC,0.129,0.35,0.12896095,0.16236520409584043,0.17076675176620482,0.8395326377553619,0.4400635836412914,0.8395326377553619,0.4400635836412914
2299,2298,,,BOM_002125,ITEM_001645,HVAC,0.098,0.35,0.09799011,0.12339824885129923,0.12972764551639557,0.8394668918754556,0.43861356754449965,0.8394668918754556,0.43861356754449965
650,649,PBS_GROUP_0001,TC_000583,BOM_000631,ITEM_000629,HVAC,0.578,0.35,0.57781297,0.7271440058946609,0.7650190216302869,0.8394662282751905,0.43943785210154435,0.8394662282751905,0.43943785210154435
651,650,,TC_000584,BOM_000632,ITEM_000630,HVAC,0.615,0.35,0.6146995,0.77484775185585,0.8144255864620208,0.8394503970229712,0.4395265571023712,0.8394503970229712,0.4395265571023712
1938,1937,PBS_GROUP_0021,TC_001871,BOM_001913,ITEM_000688,FW,0.3439296,0.13,0.34388804,0.37687387764453883,0.3852134591341019,0.8394193969590287,0.44021260557395014,0.8394193969590287,0.44021260557395014
695,694,PBS_GROUP_0019,TC_000628,BOM_000676,ITEM_000674,HVAC,0.078,0.35,0.07799131,0.09835703521966933,0.10330313183367251,0.839403465997521,0.43887883549450873,0.839403465997521,0.43887883549450873
2184,2183,,,BOM_002067,ITEM_001556,HVAC,0.354,0.35,0.35393515,0.44599737972021103,0.4686028072237968,0.839395112884209,0.4390711582243111,0.839395112884209,0.4390711582243111
2352,2351,PBS_GROUP_0025,,BOM_002178,ITEM_001698,HVAC,0.085,0.14,0.08500601,0.09385333471000194,0.09599808104336262,0.8393055960039463,0.43845787636213396,0.8393055960039463,0.43845787636213396
2199,2198,,,BOM_002082,ITEM_001571,HVAC,0.125824,0.35,0.12580301,0.15836286246776582,0.16662894204258918,0.83930239339648,0.4395955994620374,0.83930239339648,0.4395955994620374
53,52,PBS_GROUP_0004,,BOM_000035,ITEM_000053,CW,1.7000841000000002,0.35,1.6989789,2.1410772800445557,2.2505959558486937,0.8392822602083617,0.43858092786293623,0.8392822602083617,0.43858092786293623
2285,2284,,,BOM_002113,ITEM_001633,HVAC,0.068,0.35,0.0679767,0.08562695160508155,0.09009546741843222,0.8391613308384153,0.4414551331243313,0.8391613308384153,0.4414551331243313
672,671,PBS_GROUP_0001,TC_000605,BOM_000653,ITEM_000651,HVAC,0.265,0.35,0.26489094,0.33374707847833635,0.35088800489902494,0.839076437802703,0.43904895260889404,0.839076437802703,0.43904895260889404
2015,2014,PBS_GROUP_0042,,BOM_001989,ITEM_001397,HVAC,0.48,0.35,0.47958907,0.6042502999305724,0.6352813613414764,0.8390740435672597,0.44095891526927383,0.8390740435672597,0.44095891526927383
2175,2174,,,BOM_002058,ITEM_001547,HVAC,0.265,0.35,0.26496,0.33384350687265396,0.3511744913458824,0.8390522781751965,0.4383700910688896,0.8390522781751965,0.4383700910688896
665,664,PBS_GROUP_0001,TC_000598,BOM_000646,ITEM_000644,HVAC,0.284,0.35,0.2839861,0.35770708620548247,0.37580351889133445,0.8390230731229462,0.43894078840494477,0.8390230731229462,0.43894078840494477
2342,2341,,,BOM_002168,ITEM_001688,HVAC,0.064,0.35,0.06400362,0.08066657073795794,0.08479252271354198,0.8390223116993125,0.43914610633935286,0.8390223116993125,0.43914610633935286
675,674,PBS_GROUP_0001,TC_000608,BOM_000656,ITEM_000654,HVAC,0.041,0.35,0.040996283,0.05164527818560599,0.054274163208901875,0.8389613674611114,0.4389295956848325,0.8389613674611114,0.4389295956848325
953,952,PBS_GROUP_SMALL,TC_000886,BOM_000933,ITEM_000916,HVAC,1.996,0.14,1.995842,2.204009532928467,2.2548755931854245,0.8389588868268496,0.4385064084225723,0.8389588868268496,0.4385064084225723
722,721,PBS_GROUP_0022,TC_000655,BOM_000702,ITEM_000699,HVAC,1.332,0.14,1.3316983,1.4706054866313933,1.5049298512935638,0.8389214653621119,0.44014173045618116,0.8389214653621119,0.44014173045618116
2206,2205,,,BOM_002089,ITEM_001578,HVAC,0.444,0.35,0.4439276,0.5592420697212218,0.5881375730037689,0.8388593472945798,0.439131410974601,0.8388593472945798,0.439131410974601
729,728,PBS_GROUP_0022,TC_000662,BOM_000709,ITEM_000702,FW,2.6729712,0.13,2.6729147,2.9305362462997433,2.9944592261314393,0.8388544595203368,0.4398279292352289,0.8388544595203368,0.4398279292352289
679,678,PBS_GROUP_0018,TC_000612,BOM_000660,ITEM_000658,HVAC,0.763,0.35,0.7630143,0.9606520861387252,1.0109972751140595,0.8387172941794897,0.4400379892095306,0.8387172941794897,0.4400379892095306
90,89,PBS_GROUP_SMALL,TC_000023,BOM_000072,ITEM_000089,FW,0.6823800000000001,0.05,0.68237627,0.7076374560594558,0.713944748044014,0.8386493005531667,0.4386268945531026,0.8386493005531667,0.4386268945531026
