record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,scenario,margin_case,nominal_load_kw,uncertainty_pct,triangular_lower_kw,triangular_mode_kw,triangular_upper_kw,truncnorm_lower_kw,truncnorm_mean_kw,truncnorm_upper_kw,truncnorm_sigma_kw,is_degenerate
1461,1460,PBS_GROUP_0038,TC_001394,BOM_001437,ITEM_001159,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Alpha,Case A - CUM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Alpha,Case B - CMM + CUM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Bravo,Case A - CUM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Bravo,Case B - CMM + CUM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1462,1461,PBS_GROUP_0038,TC_001395,BOM_001438,ITEM_001159,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1463,1462,PBS_GROUP_0038,TC_001396,BOM_001439,ITEM_001159,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1464,1463,PBS_GROUP_0038,TC_001397,BOM_001440,ITEM_001160,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1465,1464,PBS_GROUP_0038,TC_001398,BOM_001441,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1466,1465,PBS_GROUP_0038,TC_001399,BOM_001442,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1467,1466,PBS_GROUP_0038,TC_001400,BOM_001443,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.007909600000000001,0.0,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.007909600000000001,0.0,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.007909600000000001,0.0,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.007909600000000001,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.0,True
1468,1467,PBS_GROUP_0038,TC_001401,BOM_001444,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1469,1468,PBS_GROUP_0038,TC_001402,BOM_001445,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1470,1469,PBS_GROUP_0038,TC_001403,BOM_001446,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.089,0.0,0.089,0.089,0.089,0.089,0.089,0.089,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1471,1470,PBS_GROUP_0038,TC_001404,BOM_001447,ITEM_001161,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Alpha,Case A - CUM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Alpha,Case B - CMM + CUM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Bravo,Case A - CUM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Bravo,Case B - CMM + CUM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1472,1471,PBS_GROUP_0038,TC_001405,BOM_001448,ITEM_001162,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1473,1472,PBS_GROUP_0038,TC_001406,BOM_001449,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1474,1473,PBS_GROUP_0038,TC_001407,BOM_001450,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1475,1474,PBS_GROUP_0038,TC_001408,BOM_001451,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1476,1475,PBS_GROUP_0038,TC_001409,BOM_001452,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1477,1476,PBS_GROUP_0038,TC_001410,BOM_001453,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1478,1477,PBS_GROUP_0038,TC_001411,BOM_001454,ITEM_001164,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1479,1478,PBS_GROUP_0038,TC_001412,BOM_001455,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1480,1479,PBS_GROUP_0038,TC_001413,BOM_001456,ITEM_001163,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Alpha,Case A - CUM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Alpha,Case B - CMM + CUM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Bravo,Case A - CUM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Bravo,Case B - CMM + CUM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1481,1480,PBS_GROUP_0038,TC_001414,BOM_001457,ITEM_001165,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.083,0.0,0.083,0.083,0.083,0.083,0.083,0.083,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1482,1481,PBS_GROUP_0038,TC_001415,BOM_001458,ITEM_001166,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1483,1482,PBS_GROUP_0038,TC_001416,BOM_001459,ITEM_001167,HVAC,Scenario Alpha,Case A - CUM,0.088,0.0,0.088,0.088,0.088,0.088,0.088,0.088,0.0,True
1483,1482,PBS_GROUP_0038,TC_001416,BOM_001459,ITEM_001167,HVAC,Scenario Alpha,Case B - CMM + CUM,0.088,0.0,0.088,0.088,0.088,0.088,0.088,0.088,0.0,True
1483,1482,PBS_GROUP_0038,TC_001416,BOM_001459,ITEM_001167,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.088,0.0,0.088,0.088,0.088,0.088,0.088,0.088,0.0,True
1483,1482,PBS_GROUP_0038,TC_001416,BOM_001459,ITEM_001167,HVAC,Scenario Bravo,Case A - CUM,0.0864952,0.0,0.0864952,0.0864952,0.0864952,0.0864952,0.0864952,0.0864952,0.0,True
