scenario,margin_case,distribution_model,subsystem,sampled_load_kw
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.1423549385476
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.38126081721566
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.394040691418
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.70625632840205
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,297.26710206409825
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.4531508010822
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.15587996998016
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.6195134625769
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.26895630759276
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.39595481156357
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.73334977629287
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.88088398772305
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.2975119859105
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.56976096257847
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.8230935221203
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.975783978129
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.0894071545378
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.02097234331546
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.2388063174847
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.4951651221907
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.9793552113405
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.1251955830831
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.75033318048247
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.3863571537224
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.8720229882381
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.3941436540389
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.13735030358805
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.41434250070137
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.07712873444154
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.26215436830273
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.3522294185989
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.983663300279
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.78460711690377
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.86339504904697
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.4098199707707
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.9807951494869
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.0605256309868
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.6242207759018
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.11729951052604
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.33102541456674
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.6699486718941
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.21038966447156
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.4515491200117
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.00542522730166
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.58916934102814
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.8803869818567
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.96570475312274
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.9530785496406
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.62913444946116
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.3914421915049
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.6999147859162
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.1036047689633
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.14906619270994
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.3670099477483
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.00687598835236
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.1300461617509
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.8748814004669
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.5514692136719
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.63198940184645
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.9812665929926
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.0359526969271
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.01470973216584
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.10227263702365
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.9247091768647
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.2150035812278
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.46000091304086
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.5323153764904
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.84216366229754
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.5172344033181
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.61276862585703
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.69366729701784
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.79698091958164
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.26999672685
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.26902296641003
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.78009247541763
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.16616255589315
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,298.9560122617193
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.2434554978877
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.73723978031103
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,298.7187780067564
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.3109551277759
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.63787846144317
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.9029878372954
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,314.7615393690035
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.00914336642165
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.73314366649157
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.18001096094923
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.13950620577367
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.5939185285589
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.12836146904414
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.2845235244836
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.7877099015748
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.53514674298134
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.2875754794563
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.30363853902816
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.98260574710724
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.3184784282147
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.7916134355643
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.52473018173066
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.7078290257119
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.3990625382729
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.83317776160465
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.01347857877397
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.95670897891205
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.44023843399225
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.0509249175603
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.864684874898
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.9300415635444
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.0340113272175
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.1298086955328
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.9411221007607
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.58102782955746
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.7995889125356
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.51597350028015
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.34156848059905
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.0634895244414
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.4562750228289
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.90726630826873
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.40367034514657
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.97531170063644
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.9105056264836
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.46912259626083
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.0319107040458
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.52674599630075
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.2057681884733
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.86479357008466
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.41252443588826
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.56040547500857
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.10512415929105
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.4425029117157
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.5869042321863
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.0544989079608
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.36185330366715
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.338674168704
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.6302679721783
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.0900009837396
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.77173713765495
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.07297485436084
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.63101944515626
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.5471463407813
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.83664878894285
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.386178743565
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.5880851712376
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.3285632695678
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.7414627457675
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.96569035998095
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,314.4876726780311
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.9935773379491
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.37039830464465
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.35454450963636
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.4788033590656
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.4864124396264
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.55975446895485
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.48085764834514
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.2377907545486
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.65533303030526
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.81530450338937
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.81851133066357
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.97006593675144
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,297.17956269819837
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.8823084558896
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.1012409388112
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.3361571940836
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.4333504213498
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.1594339544344
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.0518968018893
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.28982680734043
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.96967084208546
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.42504817706555
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.0828168896295
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.0015275280052
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.4261109347344
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.873360328761
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.0430347863579
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.2587169123786
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.077272519778
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.83274672652794
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.37010233404135
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.6271288558531
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.8061998080441
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.5558554202127
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.79148870143433
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.30433103822565
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.44756548796784
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,297.687576059954
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.35484511359584
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.14609417791013
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.070719859808
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,303.48069864430244
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.2882586083761
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.1090772324449
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,297.61915897690125
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.76391005915485
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.62488796458547
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.39176008723166
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.51098877034167
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.59897081339005
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.33572428978124
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.21379125233113
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.46857967586055
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.8162344019106
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.5443737030419
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.04389007521866
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.57201944551565
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.47742555702234
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.6601025145853
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.1384419224529
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.10505225586576
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.5983181993455
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.82222263008873
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.4557788720143
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.4305295735906
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.71021710473804
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.53255364496334
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.68276613793813
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.70004000282444
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.7462518948627
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,316.11352424924945
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.35363333980916
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.5038634445323
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.47015346658543
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.9881257178587
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.0850855765941
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.85970811473146
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.11100851445065
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.22928469596303
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,315.85912152520774
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.56942150360743
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.38908612884387
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.68353846897287
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.5047870290775
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.7004776114598
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.8722124445529
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,309.4070627522714
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.3923858593157
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.7413568542675
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,312.0015874504624
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,300.7052936686952
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.4534916372586
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.2363013264264
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.0285393120946
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.26383583429316
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,314.56224489819886
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.8556167773717
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,304.8059838433503
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,301.76566518320357
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.13079473797166
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.73757312051686
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.6957033631914
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.043583988597
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,314.97276950280377
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,310.8563599712262
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,311.39724922709604
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.14819032496916
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,307.34058461947853
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.88879675226787
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,308.9442588980288
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,306.4739332134557
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,302.63653049134564
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,299.7005210402687
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,317.05664672612573
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,313.795961028172
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,HVAC,305.789826941961
